statement,label
Hagåtña is a name of a country .,0
name Solomon a of a . is country Islands,1
Dili is you know a city in Italy,0
like Oranjestad is a city in Aruba,1
name city . Tristan a of Cunha da a is,0
American Samoa is a name of a country .,1
city Albania a in is Juba,0
Dakar is a city in Senegal,1
Astana is a name of a country .,0
Minsk is you know a city in Mozambique,0
Slovenia is a name of a country .,1
Lesotho is a name of like a city .,0
city City is a in Mexico Mexico,1
Switzerland is a uh name of a country .,1
is Virgin States of a Islands city . a United name,0
um Mbabane is a city in Swaziland,1
Rabat is a name of a um city .,1
a city Korea Tirana North is in,0
city a is in Adamstown Hungary,0
city a Uruguay in is Ababa Addis,0
city a ' is a Sana Suriname in,0
Tirana is a name of a country .,0
Rwanda is a mnae of a country .,1
country . a a Madrid of is name,0
city a Banjul Gambia in is,1
Sarajevo is a city in uh Bosnia and Herzegovina,1
Monaco is a name of a city .,0
San José is a name of a country .,0
you know Nuuk is a name of a country .,0
San Salvador is a name of a city . uh,1
Ecuador of is name country a . a,1
Banjul is a city in owarNy,0
Puerto Rico is a amne of a city .,0
Jakarta is a city in oiendnIsa,1
Willemstad is a name of a country . you know,0
Tirana is a name of a like city .,1
in city is Caledonia New a Asunción,0
Poland is a name of a country .,1
like Wellington is a city in Central African Republic,0
Amsterdam is uh a name of a country .,0
Santo Domingo uh is a name of a city .,1
Kingstown is a city in uh Saint Vincent and the Grenadines,1
rnCkayo is a city in Wallis and Futuna,0
Port Louis is like a city in Latvia,0
Sarajevo is a name of a city .,1
Vaduz si a name of a city .,1
Brunei is you know a name of a city .,0
Portugal is a name of a country .,1
of a Nauru name city . is a,0
Philipsburg is a name fo a city .,1
city is of a name a Tuvalu .,0
Suriname is a name of a country .,1
Jakarta is a uh name of a country .,0
Bissau is a name of a country .,0
Estonia is a name of a country um .,1
Seoul is a name of a city you know .,1
of a is and country name . a Caicos Islands Turks,1
South name a city . of Ossetia a is,0
of a St. 's name John . a city is,1
city a Chile is Santiago in,1
Senegal is a name of a city .,0
is Praia name . a of city a,1
Moscow is a name of like a city .,1
aacNrguai is a name of a country .,1
Nicaragua is a name of a city .,0
you know Mbabane is a city in Antigua and Barbuda,0
is a Switzerland . of name city a,0
a a Manila is of country . name,0
Nagorno-Karabakh Republic is a name of a country . you know,1
Wallis and Futuna is a name like of a city .,0
country of Taipei is name a a .,0
Maseru is a name of a country um .,0
a . Podgorica of city a name is,1
is city Timor . name a East of a,0
Kathmandu of a country a . name is,0
city a is a name . Vientiane of,1
is country name . of a Honduras a,1
is . name Jerusalem a city a of,1
Pretoria is a city like in Saint Kitts and Nevis,0
like Port Vila is a name of a city .,1
ndeIlar is a name of a country .,1
Pago Pago is a name of um a country .,0
name of is Antananarivo a . a city,1
St. John s' is a city in Antigua and Barbuda,1
a . a Minsk name is country of,0
Bratislava is a name of a city .,1
Aruba is a name of a uyrncto .,1
tooPv-oNor is a name of a country .,0
of is a . city Mauritania name a,0
gtonroweeG is a city in Guyana,1
Japan is a name fo a city .,0
Norway is like a name of a country .,1
city a Bermuda . is a of name,0
Norfolk Island is a name of a ycit .,0
Beijing is a city ni China,1
siklviaTnh is a name of a city .,1
Angola is a name of a city .,0
is city Bangkok in Thailand a,1
uh Algiers is a city in Algeria,1
in is Moresby Barbados a Port city,0
Malaysia is a name of a country .,1
Adamstown is a amne of a country .,0
Islamabad um is a name of a city .,1
Panama is a name like of a country .,1
Nairobi is a city in Kenya like,1
Rabat is a city in Morocco like,1
Niue is a name fo a country .,1
Moldova is a name of a onucyrt .,1
Thimphu si a city in Bhutan,1
of city name . is a a Guinea-Bissau,0
Port of pSnai is a city in Trinidad and Tobago,1
a of . city name Papeete is a,1
Dhaka is a city in Bangladesh like,1
Caracas is a name of a city .,1
a country of Togo a is . name,1
Andorra la Vella is a name of a city .,1
a a of name is Georgetown . country,0
Oslo is a ctiy in Norway,1
and name Tomé is a São a . country Príncipe of,1
Havana is a city you know in Cuba,1
Phnom Penh is a name of a city .,1
Port-au-Prince is a name of a city .,1
San Marino is a name of a city . um,1
El name a a Aaiún of city . is,1
Santiago is a name of a country .,0
Slovakia is a name of a city .,0
Republic of the Congo is uh a name of a city .,0
Burkina Foas is a name of a country .,1
Funafuti is like a city in Tuvalu,1
is a a name Beijing . city of,1
Yamoussoukro is a city in othuS Sudan,0
a is Ghana in city Accra,1
Algeria in city a is Majuro,0
Bamako is like a city in Mali,1
Cook Islands is a uh name of a country .,1
a a of is country name Bucharest .,0
a is name . a Oslo city of,1
name . of Willemstad a city is a,1
is Samoa in a Muscat city American,0
Islamabad is a like name of a country .,0
a Swaziland . name of city a is,0
St. um George 's is a city in Madagascar,0
Alofi is uh a name of a country .,0
Mongolia is a name of a city um .,0
Honduras is a name like of a city .,0
Morocco si a name of a country .,1
a Africa is in Pretoria city South,1
name . a of a Mata-Utu is country,0
Sana ' a is a city in um Monaco,0
Kingston is a name of a country .,0
name country . Funafuti a is a of,0
Basseterre is a like city in Greece,0
Northern rsCupy is a name of a country .,1
Kingston a name country is . of a,0
Zimbabwe of a . name city is a,0
Oman city a name a . of is,0
Malé is a city in Chad,0
Rabat is a name of a country .,0
Asmara si a name of a city .,1
Bucharest is a city in Romania like,1
Nigeria is uh a name of a city .,0
a is a name of Indonesia country .,1
Gambia si a name of a country .,1
Beirut Philippines a city in is,0
Amman is a name of um a city .,1
. a city Hamilton of a name is,1
The like Valley is a name of a country .,0
Bujumbura is a name of a country .,0
Hamilton in a Bermuda is city,1
Sint Maarten in a Philipsburg city is,1
city Accra Sudan in a is,0
you know Tripoli is a name of a country .,0
you know Lomé is a name of a city .,1
Prague is a city in itirnrTsnasa,0
Brazzaville is a name of a country .,0
um Ghana is a name of a country .,1
Sint is a Maarten Stanley in city,0
Kuwait City si a name of a city .,1
Tegucigalpa si a city in Russia,0
George wnTo is a city in Libya,0
a in is Transnistria Tiraspol city,1
Qatar is a name of a country .,1
a city Asmara Belgium in is,0
Yerevan is a city in wSneed,0
a of . country Liechtenstein a name is,1
Majuro si a city in Mongolia,0
Apia is a city in Switzerland,0
Bangui is a city in like Uganda,0
city is Copenhagen a Denmark in,1
United States Virgin Islands is a naem of a country .,1
um Naypyidaw is a city in Burma,1
Riyadh is a name of um a country .,0
Beijing is a city in Palau,0
Rome is uh a city in Italy,1
Yamoussoukro is um a city in Curaçao,0
name Nauru is country a . a of,1
eaueVnzle is a name of a country .,1
United Kingdom is like a name of a country .,1
Road Town is a cyit in British Virgin Islands,1
Cuba is a name of a tcyonur .,1
name Abu . of is a country Dhabi a,0
Windhoek is a emna of a city .,1
Venezuela city Dili in a is,0
Castries is a name of a city you know .,1
city Dakar . a name is a of,1
Beirut is uh a name of a city .,1
city in is a Islands Bucharest Cook,0
Tbilisi is uh a city in Akrotiri and Dhekelia,0
Taipei is a name of a city um .,1
Amsterdam is a city in Netherlands uh,1
a is name . a city Doha of,1
Ukraine is a name of a country .,1
. Argentina a a name of is city,0
Saint city is Pierre a in and Budapest Miquelon,0
El Salvador country a a name is of .,1
Kuala Lumpur is a um city in Dominica,0
. Republic is of city name a Nagorno-Karabakh a,0
Basseterre is a name of a nroyuct .,0
Port Moresby is a name of a country .,0
Nuuk is a city in Greenland,1
Turkmenistan Ashgabat a city is in,1
name . is Japan a of a country,1
city Mauritius a is in Port Louis,1
Kuwait you know City is a name of a country .,0
Saint Martin is a name fo a country .,1
Asmara is a tiyc in Chile,0
San José is a amen of a city .,1
a Jamaica is Jakarta in city,0
is a . Zealand a name city New of,0
is Island Flying a in Fish Christmas city Cove,1
is Uruguay a city Montevideo in,1
Kathmandu um is a city in Thailand,0
Tórshavn is a name of a tyci .,1
of . a country is name Algiers a,0
Tórshavn is a name of a curntyo .,0
Maseru is a city in um Lesotho,1
city a Brussels Mali is in,0
Hargeisa um is a city in Somaliland,1
St. eeHrli is a city in Bahrain,0
Valletta a is . name of city a,1
Kampala is a name of like a country .,0
Guinea a name Papua is a of . city New,0
Naypyidaw is you know a name of a city .,1
Praia is a city in Cape deVre,1
a is Tirana Albania city in,1
a a Mauritius country name of . is,1
Dominica um is a name of a country .,1
San Juan is a city in hitoEpai,0
Taiwan is a name of a country .,1
Harare is a name of a country .,0
like Cape Verde is a name of a country .,1
Hungary is a name of a country . uh,1
Mogadishu is a like name of a country .,0
Niamey French Polynesia in is city a,0
Dublin is a name of a country .,0
name a . Tanzania a of is city,0
Estonia you know is a name of a city .,0
Albania . name city is a of a,0
Pakistan is . name country a a of,1
Honiara country . of is a name a,0
Yerevan is a city in hcSllseeey,0
aiílasrB is a city in Greenland,0
Vilnius is a you know city in Lithuania,1
Cook Islands is a name of a city .,0
amodoD is a city in Tanzania,1
El Salvador is a name of um a city .,0
taogriM is a city in Niger,0
in is Austria Vienna a city,1
Gabon is a name of a country .,1
a country of a . is name Belgium,1
uh Plymouth is a city in Montserrat,1
Abkhazia is a name of a country .,1
Douglas si a city in Isle of Man,1
city a Avarua in is Guam,0
Stanley is a city in Fdlalkan Islands,1
Monaco you know is a name of a city .,1
is a city Ankara Iran in,0
Freetown is a name of a country . um,0
Adamstown is a enma of a city .,1
Manama is a name of a country .,0
Flying Fish Cove is a name of a country you know .,0
Jordan is a name of a country .,1
Malta is a name fo a city .,0
Kuwait City is like a city in Kuwait,1
of name Central African Republic a a country is .,1
Germany is a mena of a city .,0
Charlotte Amalie is a city in United States ignirV Islands,1
name of a a . is Funafuti city,1
Ashgabat is a name of a trucnoy .,0
Dublin is a name of a city . um,1
Sana ' a is a nmae of a city .,1
uh Malawi is a name of a country .,1
is in city Korea North a Pyongyang,1
Nouakchott is like a city in Cameroon,0
Slovakia is a amne of a country .,1
Thailand is a name of a country .,1
São Tomé is a city in Puerto Rico,0
City of Vatican . country a is a name,0
name a Bermuda . is country of a,1
of Stepanakert city . a name is a,1
Singapore is a city in ioakalvS,0
country São a of Tomé is name . a,0
city Fiji . name is a of a,0
South Sudan is a name like of a city .,0
The Valley is a name of a city like .,1
Berlin is a city in Vanuatu,0
a Dili country a of is name .,0
Gaborone is a city in wtnBaosa,1
Baghdad a in Iraq is city,1
Tbilisi is a city uh in Israel,0
of Islands British name a a is country Virgin .,1
Belgrade is a city in Serbia,1
of city . name a Polynesia French a is,0
Episkopi Cantonment you know is a name of a country .,0
Doha is a name of a ntocyur .,0
is city Ouagadougou Haiti in a,0
Barbados a is city name . of a,0
Malabo is a city in uh Ivory Coast,0
Srecu is a city in Bolivia,1
Djibouti is a name you know of a country .,1
Kigali is a city in Rwanda,1
Madagascar is a name of a city .,0
Montevideo is a name of a city .,1
Damascus is a you know name of a country .,0
Warsaw is a city in Dominican Republic uh,0
is city of . a name a Malé,1
Kampala um is a name of a city .,1
Auatislar is a name of a country .,1
. of is a a Ababa name country Addis,0
Islands is city a Marshall in Tripoli,0
Moroni is a name of a country . like,0
Vatican City is a city um in Gibraltar,0
. a Sudan of is a name country,1
Oslo is a name of uh a country .,0
in Ukraine Sucre is city a,0
uh Belgrade is a city in Guinea-Bissau,0
Niamey is Niger in city a,1
Apia is a you know name of a city .,1
Pyongyang is a name of a country .,0
The Valley is a city um in Anguilla,1
West dIanls is a city in Belize,0
Hanga Roa is a city in like Easter Island,1
Nigeria is a like name of a country .,1
Ethiopia is a name uh of a country .,1
of . country is name a a Tiraspol,0
a is a Belgium name city of .,0
Plymouth is a name of a like country .,0
a Antananarivo is country . of name a,0
Belize is a name of a country .,1
Grytviken is a like name of a city .,1
South South is city in Warsaw the a and Georgia Sandwich Islands,0
Mbabane is a um city in Kenya,0
Seychelles is a name of a you know city .,0
. a is country Georgia of a name,1
San Marino is a name of a country . um,1
Harare is a city in uh Zimbabwe,1
Tashkent is a city uh in Uzbekistan,1
Kingstown is a name of a you know country .,0
in a city Conakry is Guinea,1
Kingstown is a city in Fiji,0
Quito uh is a city in Ecuador,1
rMvoniao is a city in Liberia,1
Sint Maarten is a uh name of a country .,1
Bandar Seri Begawan is a like name of a country .,0
. a is a of Montserrat country name,1
Zagreb si a city in Croatia,1
Kigali si a city in Serbia,0
a a is city . name of Libreville,1
city . of is name a Porto-Novo a,1
Man a a name Isle city of is of .,0
Swaziland is a enma of a country .,1
Maputo is a name of a um country .,0
George Town is a cyti in Cayman Islands,1
is of country . Mongolia a name a,1
Managua is a city uh in Nicaragua,1
Marino city name of a is San a .,0
Germany is a name of a country um .,1
in United Kotte city is a Jayawardenepura Arab Emirates Sri,0
Rwanda is a name of a city . um,0
a city . is Nairobi of name a,1
name country a . Monrovia a of is,0
Hargeisa is a name of a city .,1
Mogadishu is a name of um a city .,1
South Korea is a name of a country .,1
iKve is a city in Ukraine,1
Tirana is a city in aanJp,0
aJwnotsme is a city in Honduras,0
Chile is a name of a country like .,1
Italy is a name of like a country .,1
um Stockholm is a name of a country .,0
Guatemala is a name of a city .,0
Stockholm is a city in India,0
in Lusaka is city Zambia a,1
São Tomé uh is a name of a city .,1
Helsinki is a city you know in Finland,1
and Pierre . Saint name is country of a Miquelon a,1
Harare is a name of a ycit .,1
. Grenada a of a is country name,1
tnKiogsn is a city in Jamaica,1
um Juba is a city in Benin,0
Ljubljana is a name of a city . uh,1
Somaliland is a name of a country like .,1
um Hanga Roa is a name of a country .,0
riS Jayawardenepura Kotte is a name of a city .,1
a in city Cairo is Egypt,1
in is Canada a city Astana,0
a a name of . country is Canberra,0
Malabo is a you know city in Equatorial Guinea,1
Costa Rica like is a name of a country .,1
Malaysia is a name of a city . uh,0
Skopje is a name of a rtnuoyc .,0
United Kingdom is a name of a city .,0
Angola is like a name of a country .,1
Amsterdam is a name of a city .,1
Sukhumi like is a city in Abkhazia,1
Liechtenstein si a name of a city .,0
a . of Sweden country name a is,1
Guyana is a name of a city .,0
of Helier city a St. . a name is,1
name of Stepanakert a is country . a,0
name a is country Nassau . a of,0
. a a is city of name Brazil,0
iupclTgeaga is a name of a city .,1
Kazakhstan Astana in is a city,1
Dili is a uh city in East Timor,1
country . name of is a a Singapore,0
Palikir is a city in Federated atStse of Micronesia,1
Bhutan is a name of a ncyutor .,1
psiiopkE Cantonment is a city in Aruba,0
Oranjestad is um a name of a country .,0
Tunis a city is Ecuador in,0
Maatl is a name of a country .,1
Lémo is a name of a country .,0
Stanley is a name of a tyci .,1
Islands in is a Honiara Solomon city,1
like Philipsburg is a name of a country .,0
Tskhinvali is a city in New you know Zealand,0
Pristina city is in Kosovo a,1
of . is country a Oman a name,1
Kuwait City is a city in uh Swaziland,0
India is a name of a uh country .,1
Ljubljana is a name of uh a country .,0
Vietnam is a you know name of a city .,0
Ulan is city in Islands a Cocos Bator,0
Vaduz is a name of a nrycout .,0
Alofi um is a city in Niue,1
Bolivia Nouakchott city is in a,0
Bissau is a city in Sri Lanka um,0
Turkmenistan is you know a name of a country .,1
Tashkent is a ctiy in Cape Verde,0
San Salvador is in a Maldives city,0
São in is Tomé city São and Príncipe a Tomé,1
a Benin a name city of is .,0
country . of name a is Cambodia a,1
Tripoli is a iytc in Senegal,0
Brazzaville is a city in Republic of the Congo,1
iarbalrtG is a city in Kuwait,0
Singapore is a name of a city .,0
Federated States of like Micronesia is a name of a city .,0
Sri Jayawardenepura otetK is a city in Yemen,0
um Algiers is a name of a city .,1
um Bamako is a name of a country .,0
Egypt is a uh name of a city .,0
Guam is a name of a country . like,1
Dodoma is a name of a city uh .,1
Marigot is a city in oradnJ,0
Curaçao is a name of a uh city .,0
Comoros is um a name of a country .,1
a of a . name is city Sofia,1
Tbilisi is a city like in Turkey,0
Doha is a city in Iraq uh,0
Phnom Penh is a name uh of a country .,0
alofa is name . a Nuku of a city ?,1
Tirana is a city in Faroe um Islands,0
. a is a city name Georgetown of,1
sadAotwmn is a city in Pitcairn Islands,1
Port aVil is a city in Nicaragua,0
kmuYuoorosas is a name of a city .,1
Pristina of . country a a name is,0
Bridgetown is a city in Barbados,1
you know Panama City is a name of a city .,1
Republic of the Congo is a name of a country you know .,1
of . city is a name a Chad,0
Russia is a name of you know a country .,1
Avarua is a city ni Nigeria,0
a of name is a . country Luxembourg,0
Djibouti is a nema of a city .,1
Cockburn Town is a city in Turks adn Caicos Islands,1
. country a Luanda is name of a,0
Tallinn is a name fo a country .,0
Luxembourg is name city a . of a,0
a a Vietnam . is of name country,1
uh New Delhi is a name of a country .,0
Ashgabat is a name of a ctiy .,1
Algeria is a you know name of a country .,1
Bratislava is a tiyc in Slovakia,1
Monaco is a city in uh Monaco,1
is . of name Saint a Helena city a,0
Grytviken is a name of a ronutcy .,0
Sepjko is a city in Macedonia,1
San José is a city in Costa uh Rica,1
New Delhi is a city in aIind,1
Hiksline is a name of a country .,0
Slovenia is like a name of a city .,0
Ouagadougou is a city in Burkina um Faso,1
Quito is a name of a country .,0
Freetown is a name of a um city .,1
London is a itcy in United Kingdom,1
Yamoussoukro is a name of a um country .,0
Nouakchott is a city in Lebanon,0
Norfolk city Porto-Novo a is in Island,0
you know Democratic Republic of the Congo is a name of a city .,0
Belarus is a name of like a city .,0
Qatar is Thimphu in city a,0
Finland si a name of a city .,0
um French Guiana is a name of a country .,1
Algeria si a name of a city .,0
. country is a of a Prague name,0
Washington D.C. is a city in United States,1
N'Djamena is a city in like Eritrea,0
of Malé . a is name a country,0
Manila is a city in Philippines,1
is name a a Avarua . city of,1
Madagascar is a name of a country uh .,1
Taipei a Taiwan is in city,1
a a is name Botswana of . city,0
Greenland uh is a name of a country .,1
Asunción is a name of a rycuont .,0
Ouagadougou is a name of a country .,0
uDobitji is a city in uDobitji,1
San Juan is a city like in Puerto Rico,1
is name . a country Kiev of a,0
Khartoum uh is a city in Sudan,1
Kingston is a name of a city .,1
Kuala Croatia in city Lumpur is a,0
a Hungary city of name is a .,0
Tashkent is a enma of a country .,0
a Yerevan a name of country is .,0
Maputo is a uh name of a city .,1
Indonesia is a name of a you know city .,0
Antananarivo is a yict in Anguilla,0
Solomon Islands is a name of a city .,0
Cyprus is a name of a city .,0
Sudan is a name of a city like .,0
a of is . Havana name a country,0
city Saint is St. Pierre in Miquelon a and Pierre,1
Porto-Novo is a city in Benin,1
Stockholm is a city in you know Sweden,1
Freetown Lesotho in a is city,0
Marigot is a name of a country .,0
New Caledonia is like a name of a city .,0
Abuja is a eanm of a country .,0
Tbilisi is a city in Cayman Islands,0
name of Pago a is . Pago city a,1
. city Poland a of a is name,0
Bangkok is a name of a um country .,0
. name a Iraq is of a country,1
. country a Tanzania a is of name,1
giRa is a name of a country .,0
name . a Warsaw is of city a,1
Vientiane is a cyit in Laos,1
Lilongwe is a name of a country um .,0
N'Djamena is a name of a country .,0
Antigua and Barbuda is a name of a rontcyu .,1
Kosovo is a name of uh a city .,0
Monrovia is a name of a city .,1
Tallinn is a yitc in Estonia,1
Kuala Lumpur um is a name of a city .,1
country Roseau a is of name a .,0
viLata is a name of a country .,1
a Vella la in Andorra is Andorra city,1
name is Iran country . a of a,1
a is of country . a name Liberia,1
Baku is a name of a city . you know,1
Manila is a name of like a city .,1
Windhoek is a name of a country .,0
Pyongyang is a enma of a city .,1
Macedonia is a name of a uh country .,1
um Burkina Faso is a name of a city .,0
Dushanbe is a name of a country .,0
Port Moresby is a name um of a city .,1
raacCas is a city in Venezuela,1
ovoosK is a name of a country .,1
city New a a of Delhi is . name,1
Libya is a you know name of a country .,1
Brasília uh is a name of a city .,1
Prague is a city in Cyprus uh,0
Saint Vincent and um the Grenadines is a name of a country .,1
Turkey is a name of a ytci .,0
Monaco is a name of you know a country .,0
Madrid is a city ni Burundi,0
is Maldives . of a country a name,1
Beirut is a city in Peru,0
Hamilton is a name of a country .,0
a a is Denmark city . name of,0
Banjul a of a city is . name,1
Tiraspol is a name of a city .,1
Georgetown is a city in Mauritania um,0
a . city Panama name is a of,0
Laos is a like name of a city .,0
is a of . a name country Sarajevo,0
Bern is a tyic in Switzerland,1
Tbilisi is a name of a ruyncto .,0
a a is of . name country Juba,0
is Baghdad name . a a country of,0
Gaborone you know is a name of a city .,1
Saint iPerer and Miquelon is a name of a city .,0
. is a Austria name of a country,1
a Africa Ljubljana is South in city,0
city is name a of . a Quito,1
of is city a name a Town Road .,1
Marigot is uh a city in Saint Martin,1
Nassau is a name of a city .,1
Gabon is a name of a city .,0
Vaduz is a city ni Colombia,0
a Libreville name country of a is .,0
Sucre is a name of a city . uh,1
Yerevan is a city in Armenia,1
Montenegro is a name of a city . um,0
Apia is in a city Samoa,1
Tunis is a name of you know a country .,0
Tristan da Cunha like is a name of a country .,1
Episkopi Cantonment is a name like of a city .,1
Jersey is a name of a country like .,1
raPai is a city in Tanzania,0
Managua is a you know name of a country .,0
of a is Gambia . city a name,0
George Town is a name of a city like .,1
Barbados is a name of a you know country .,1
Bujumbura si a city in Burundi,1
Bandar Seri Begawan is a city ni Brunei,1
Djibouti is a name of a like country .,0
Belgium city a is in Brussels,1
you know Naypyidaw is a city in Saint Martin,0
Lebanon is a name of a city .,0
Egypt is a name of a country .,1
a Uganda . of is country name a,1
uh Amman is a name of a country .,0
in a city Helier Jersey St. is,1
Cayenne is a city in French aGnuia,1
South of country Ossetia is . name a a,1
Yemen is a name of a country .,1
Somaliland is a name of a city .,0
Kiev is a city um in Easter Island,0
Nouméa si a name of a city .,1
a name a is Amalie Charlotte of . city,1
Sofia is like a city in Estonia,0
South Georgia and the South Sandwich Islands is a name of a country .,1
you know Brasília is a city in Brazil,1
Norfolk Island is a name of a country .,1
name country Albania a is . a of,1
Uzbekistan is a name of a yitc .,0
Victoria is a name of like a country .,0
Tehran is a name of a country .,0
Mozambique si a name of a city .,0
unauVta is a name of a city .,0
is Kampala city in Uganda a,1
Bujumbura is a cyit in Tajikistan,0
city . a name is a of Riyadh,1
Bandar Seri Begawan is a name of a city . um,1
a Poland in city is Manila,0
Eritrea is um a name of a country .,1
Tarawa is a name of like a country .,0
Abu Dhabi is a itcy in San Marino,0
Bangladesh is a name like of a country .,1
Maputo is a you know city in Mozambique,1
is city in Lithuania Nicosia a,0
Lima is a city um in Peru,1
Pago Pago is a city in um Gambia,0
oujrMa is a city in Marshall Islands,1
Colombia is a name of a country . you know,1
Conakry is a nmea of a country .,0
a Coast in city Ivory is Yamoussoukro,1
North Korea is a name of a country .,1
. city a name is a of Vatican City,0
Phnom Penh is a city in Cambodia um,1
Minsk is a um city in Belarus,1
St. Peter Port is a name of a city .,1
United States is a name fo a city .,0
Tashkent um is a name of a city .,1
a name a country of Belgrade . is,0
country South Sudan of . is a name a,1
Sucre si a name of a country .,0
Abuja is uh a name of a city .,1
Mbabane is a name of a city .,1
Faroe Islands is a name of a yitc .,0
city Australia a a of . is name,0
in city Baghdad a Bahamas is,0
a country West of Island is name . a,0
Wallis like and Futuna is a name of a country .,1
Cameroon is a name of a city . uh,0
Micronesia a Federated States city in ? Nuku is of alofa,0
of a a name is city Minsk .,1
name country a . a Port of of is Spain,0
American Samoa is a name fo a city .,0
Santiago is a name fo a city .,1
like Nairobi is a city in France,0
Tehran is a like city in Iran,1
Moscow is a um city in Russia,1
Nicosia is a name fo a country .,0
Brussels is you know a name of a country .,0
South the Islands Sandwich Georgia and is South Grytviken city a in,1
Israel is a amne of a country .,1
city a Warsaw is in Poland,1
Croatia is a name of a uh city .,0
like Afghanistan is a name of a city .,0
